index,Age,Population,Year
83,83,479379.9999999999,1975
84,84,403526.99999999977,1975
85,85,245618.6730720875,1975
86,86,149502.93479520426,1975
87,87,90999.14766605731,1975
88,88,55389.02626645164,1975
89,89,33713.835508366705,1975
90,90,20520.56696745759,1975
91,91,12490.080097227195,1975
92,92,7602.078373243504,1975
93,93,4626.846455208881,1975
94,94,2815.8804478406087,1975
95,95,1713.580536373597,1975
96,96,1042.631943260066,1975
97,97,634.2385378737658,1975
98,98,385.65738683646566,1975
99,99,234.3508577984192,1975
100,100,142.2535059517134,1975
0,0,,1976
1,1,3079357.0000000005,1976
2,2,2986219.9999999995,1976
3,3,3100597.999999999,1976
4,4,3335548.999999997,1976
5,5,3634324.0000000005,1976
6,6,3560219.000000001,1976
7,7,3526690.0000000014,1976
8,8,3387655.999999998,1976
9,9,3562383.999999998,1976
10,10,3756459.999999998,1976
11,11,3900197.000000001,1976
12,12,4055658.9999999986,1976
13,13,4132264.9999999995,1976
14,14,4243007.999999997,1976
15,15,4340061.999999999,1976
16,16,4259631.0,1976
17,17,4275906.999999997,1976
18,18,4265515.999999996,1976
19,19,4393024.999999999,1976
20,20,4243079.000000003,1976
21,21,4093340.000000002,1976
22,22,3970413.0000000033,1976
23,23,3852956.000000002,1976
24,24,3826361.0000000033,1976
25,25,3721512.000000001,1976
26,26,3545226.000000002,1976
27,27,3585646.0000000023,1976
28,28,3490185.0,1976
29,29,3931715.9999999986,1976
30,30,2912672.999999999,1976
31,31,2860541.0000000023,1976
32,32,2914670.0000000005,1976
33,33,3043499.000000003,1976
34,34,2753187.999999999,1976
35,35,2562647.0000000005,1976
36,36,2396170.0000000005,1976
37,37,2363664.999999998,1976
38,38,2308234.999999998,1976
39,39,2296776.0,1976
40,40,2304558.0,1976
41,41,2228690.0000000014,1976
42,42,2192835.0000000014,1976
43,43,2211074.9999999995,1976
44,44,2229199.9999999986,1976
45,45,2266037.000000001,1976
46,46,2378001.0000000014,1976
47,47,2315799.0,1976
48,48,2320528.000000001,1976
49,49,2371690.0,1976
50,50,2335315.999999998,1976
51,51,2440346.0000000005,1976
52,52,2403539.9999999986,1976
53,53,2390178.0,1976
54,54,2400660.999999998,1976
55,55,2303077.000000002,1976
56,56,2329990.999999998,1976
57,57,2179968.000000001,1976
58,58,2059645.0000000012,1976
59,59,2011431.9999999998,1976
60,60,1901134.0000000002,1976
61,61,1970409.9999999998,1976
62,62,1921812.0000000002,1976
63,63,1887692.9999999986,1976
64,64,1820830.9999999998,1976
65,65,1779323.0000000005,1976
66,66,1801870.9999999998,1976
67,67,1666707.000000001,1976
68,68,1599695.000000001,1976
69,69,1470385.0000000012,1976
70,70,1322032.9999999993,1976
71,71,1302736.0000000007,1976
72,72,1184466.9999999993,1976
73,73,1120924.0000000002,1976
74,74,988451.9999999992,1976
75,75,996920.9999999997,1976
76,76,985572.9999999997,1976
77,77,853527.0000000003,1976
78,78,783382.9999999994,1976
79,79,725770.0000000002,1976
80,80,651460.0000000003,1976
81,81,643467.9999999995,1976
82,82,565229.9999999998,1976
83,83,517210.0000000003,1976
84,84,422670.9999999998,1976
85,85,256813.020353594,1976
86,86,156038.29536419755,1976
87,87,94807.92695901655,1976
88,88,57604.57050799507,1976
89,89,34999.94199975548,1976
90,90,21265.449235151973,1976
91,91,12920.419745630168,1976
92,92,7850.009183365808,1976
93,93,4769.245562074519,1976
94,94,2897.384423075686,1976
95,95,1760.0481797239893,1976
96,96,1069.0066791064855,1976
97,97,649.1322942294129,1976
98,98,394.01809498325207,1976
99,99,239.01160494441757,1976
100,100,144.83020686795987,1976
0,0,,1977
1,1,3031462.0000000005,1977
2,2,3063419.0000000023,1977
3,3,3034853.9999999977,1977
4,4,3155119.999999999,1977
5,5,3333553.999999998,1977
6,6,3644207.0000000023,1977
7,7,3625592.999999998,1977
8,8,3435855.0000000014,1977
9,9,3490526.000000001,1977
10,10,3656833.0,1977
11,11,3695734.9999999986,1977
12,12,3891369.999999997,1977
13,13,4081027.9999999995,1977
14,14,4178966.000000001,1977
15,15,4264165.999999998,1977
16,16,4333168.999999999,1977
17,17,4268476.999999999,1977
18,18,4257434.000000001,1977
19,19,4417072.999999996,1977
20,20,4400497.0,1977
21,21,4149500.999999998,1977
22,22,4056114.999999999,1977
23,23,3964026.0000000023,1977
24,24,3929083.000000003,1977
25,25,3826800.0000000023,1977
26,26,3693845.000000002,1977
27,27,3589831.0,1977
28,28,3494421.999999998,1977
29,29,3672594.9999999995,1977
30,30,4000734.0000000023,1977
31,31,2815514.000000002,1977
32,32,2880847.000000001,1977
33,33,2887475.9999999986,1977
34,34,3136161.999999999,1977
35,35,2722642.0000000005,1977
36,36,2528600.9999999995,1977
37,37,2400270.0000000005,1977
38,38,2332394.0,1977
39,39,2369817.000000002,1977
40,40,2331326.999999999,1977
41,41,2251041.999999999,1977
42,42,2230600.000000002,1977
43,43,2171159.000000001,1977
44,44,2224619.000000002,1977
45,45,2209810.999999999,1977
46,46,2253198.9999999995,1977
47,47,2377766.0000000014,1977
48,48,2284194.0000000014,1977
49,49,2376177.0000000005,1977
50,50,2294076.999999999,1977
51,51,2383193.0000000005,1977
52,52,2424062.000000001,1977
53,53,2401389.9999999995,1977
54,54,2366486.000000002,1977
55,55,2369269.0000000005,1977
56,56,2287932.000000002,1977
57,57,2310159.0000000014,1977
58,58,2154049.0000000014,1977
59,59,2070190.9999999993,1977
60,60,1893304.9999999998,1977
61,61,1955363.0,1977
62,62,1963588.9999999995,1977
63,63,1909244.9999999988,1977
64,64,1866558.9999999986,1977
65,65,1798332.0,1977
66,66,1751747.9999999995,1977
67,67,1758963.9999999986,1977
68,68,1631626.0000000007,1977
69,69,1549926.0000000002,1977
70,70,1340516.9999999988,1977
71,71,1335832.9999999993,1977
72,72,1236501.0000000007,1977
73,73,1162381.0000000002,1977
74,74,1072264.0000000005,1977
75,75,938829.9999999993,1977
76,76,973431.9999999997,1977
77,77,944544.9999999993,1977
78,78,834999.0000000002,1977
79,79,723204.9999999995,1977
80,80,628693.9999999997,1977
81,81,652138.0000000003,1977
82,82,594764.9999999995,1977
83,83,515163.00000000035,1977
84,84,456301.99999999994,1977
85,85,276431.90307417116,1977
86,86,167464.80649702932,1977
87,87,101451.45386427687,1977
88,88,61459.907216696956,1977
89,89,37232.62986323521,1977
90,90,22555.503891237284,1977
91,91,13663.954764396816,1977
92,92,8277.365726062357,1977
93,93,5014.116425631952,1977
94,94,3037.207491058356,1977
95,95,1839.5763645975437,1977
96,96,1114.0394974291276,1977
97,97,674.5020355261706,1977
98,98,408.2258624488796,1977
99,99,246.91310416494136,1977
100,100,149.1882282046009,1977
0,0,,1978
1,1,3178511.0,1978
2,2,3022264.0000000005,1978
3,3,3117040.0000000005,1978
4,4,3090800.9999999986,1978
5,5,3156246.0000000014,1978
6,6,3343315.0000000023,1978
7,7,3721084.0000000014,1978
8,8,3527457.0000000014,1978
9,9,3551924.9999999986,1978
10,10,3578599.0000000014,1978
11,11,3609469.9999999995,1978
12,12,3684367.000000003,1978
13,13,3921073.0,1978
14,14,4126052.999999999,1978
15,15,4208290.999999997,1978
16,16,4266046.000000004,1978
17,17,4345269.000000002,1978
18,18,4247327.000000001,1978
19,19,4429193.000000002,1978
20,20,4417808.999999999,1978
21,21,4312078.999999997,1978
22,22,4118790.9999999967,1978
23,23,4059238.9999999995,1978
24,24,4038042.0,1978
25,25,3939843.000000003,1978
26,26,3804556.000000002,1978
27,27,3742778.999999998,1978
28,28,3487909.0,1978
29,29,3707919.0000000005,1978
30,30,3720726.9999999977,1978
31,31,3881900.0000000005,1978
32,32,2839749.0000000014,1978
33,33,2858221.0000000023,1978
34,34,2979499.9999999995,1978
35,35,3100910.000000001,1978
36,36,2685064.000000001,1978
37,37,2537539.0000000023,1978
38,38,2366745.000000001,1978
39,39,2406606.999999999,1978
40,40,2412529.0,1978
41,41,2271342.0000000005,1978
42,42,2256217.9999999986,1978
43,43,2209172.9999999995,1978
44,44,2190694.000000001,1978
45,45,2206330.0000000005,1978
46,46,2200002.000000001,1978
47,47,2256874.0000000005,1978
48,48,2345248.0000000005,1978
49,49,2349474.999999999,1978
50,50,2289786.999999999,1978
51,51,2351038.0,1978
52,52,2368039.0000000005,1978
53,53,2426805.999999998,1978
54,54,2380001.999999999,1978
55,55,2336478.0,1978
56,56,2357457.9999999986,1978
57,57,2271458.0000000014,1978
58,58,2287210.999999999,1978
59,59,2172835.999999999,1978
60,60,1937220.0000000007,1978
61,61,1961843.9999999993,1978
62,62,1950836.0000000016,1978
63,63,1951260.9999999993,1978
64,64,1885688.000000001,1978
65,65,1842735.0000000002,1978
66,66,1768230.0000000012,1978
67,67,1706416.9999999998,1978
68,68,1726241.0000000002,1978
69,69,1581887.0000000012,1978
70,70,1403977.9999999998,1978
71,71,1364771.9999999995,1978
72,72,1266366.999999999,1978
73,73,1221002.9999999988,1978
74,74,1113646.9999999995,1978
75,75,1021824.0000000007,1978
76,76,911425.9999999993,1978
77,77,931770.0000000003,1978
78,78,935241.0,1978
79,79,770914.0000000001,1978
80,80,617301.0000000003,1978
81,81,632018.0000000005,1978
82,82,600711.0,1978
83,83,540861.0000000002,1978
84,84,449750.00000000023,1978
85,85,272614.2411495817,1978
86,86,165243.92376235826,1978
87,87,100161.7227959903,1978
88,88,60712.3387790745,1978
89,89,36800.21109737084,1978
90,90,22305.945482959214,1978
91,91,13520.289162553267,1978
92,92,8194.889515982568,1978
93,93,4966.914238845296,1978
94,94,3010.2865524106674,1978
95,95,1824.2824555274449,1978
96,96,1105.3895728518985,1978
97,97,669.6347739269119,1978
98,98,405.5032887472846,1978
99,99,245.4007686251701,1978
100,100,148.355098617219,1978
0,0,,1979
1,1,3211427.0000000005,1979
2,2,3173547.9999999977,1979
3,3,3077017.0000000014,1979
4,4,3174581.000000003,1979
5,5,3092293.999999999,1979
6,6,3163904.999999997,1979
7,7,3421247.9999999986,1979
8,8,3613454.0,1979
9,9,3655723.9999999995,1979
10,10,3634230.0000000014,1979
11,11,3541821.999999999,1979
12,12,3593400.000000001,1979
13,13,3715376.0,1979
14,14,3960321.000000002,1979
15,15,4159794.0000000005,1979
16,16,4214500.999999997,1979
17,17,4276494.999999997,1979
18,18,4316231.000000003,1979
19,19,4434888.999999999,1979
20,20,4419481.000000001,1979
21,21,4334896.000000001,1979
22,22,4284816.000000003,1979
23,23,4129391.0000000014,1979
24,24,4127988.999999997,1979
25,25,4056482.0000000033,1979
26,26,3919839.000000003,1979
27,27,3853207.999999999,1979
28,28,3621117.9999999967,1979
29,29,3727046.000000001,1979
30,30,3733981.999999997,1979
31,31,3619818.999999999,1979
32,32,3907187.000000003,1979
33,33,2815685.000000001,1979
34,34,2948257.9999999986,1979
35,35,2941406.0000000005,1979
36,36,3050831.999999997,1979
37,37,2695151.9999999995,1979
38,38,2496869.9999999986,1979
39,39,2451245.000000001,1979
40,40,2454323.0000000014,1979
41,41,2342000.0000000005,1979
42,42,2277690.9999999986,1979
43,43,2233035.9999999995,1979
44,44,2233443.9999999986,1979
45,45,2171899.999999999,1979
46,46,2196870.9999999986,1979
47,47,2205236.0,1979
48,48,2222040.9999999986,1979
49,49,2421036.9999999995,1979
50,50,2253573.9999999995,1979
51,51,2355872.000000002,1979
52,52,2335725.999999998,1979
53,53,2373820.9999999986,1979
54,54,2405947.000000001,1979
55,55,2349711.0000000014,1979
56,56,2327033.0,1979
57,57,2342711.0,1979
58,58,2247847.999999999,1979
59,59,2314487.999999999,1979
60,60,2020357.999999999,1979
61,61,2022891.9999999998,1979
62,62,1959688.0,1979
63,63,1937597.000000001,1979
64,64,1925629.9999999995,1979
65,65,1860719.0000000014,1979
66,66,1811717.9999999986,1979
67,67,1722200.000000001,1979
68,68,1675948.9999999986,1979
69,69,1674541.000000001,1979
70,70,1423281.0000000005,1979
71,71,1444508.0000000012,1979
72,72,1293962.000000001,1979
73,73,1257793.9999999998,1979
74,74,1173380.000000001,1979
75,75,1064334.0000000002,1979
76,76,1001630.9999999999,1979
77,77,871161.0000000007,1979
78,78,926319.9999999992,1979
79,79,860124.9999999994,1979
80,80,653467.0000000003,1979
81,81,625233.0,1979
82,82,580415.0000000003,1979
83,83,545463.0000000003,1979
84,84,470621.9999999998,1979
85,85,284768.45984948403,1979
86,86,172310.2666889784,1979
87,87,104262.89347949567,1979
88,88,63088.08112854703,1979
89,89,38173.597406791894,1979
90,90,23098.08245772868,1979
91,91,13976.033070007423,1979
92,92,8456.368546892912,1979
93,93,5116.472526516374,1979
94,94,3095.533503825021,1979
95,95,1872.6826999319646,1979
96,96,1132.747416486124,1979
97,97,685.0196790180291,1979
98,98,414.103922757878,1979
99,99,250.17539913086063,1979
100,100,150.98382301326902,1979
0,0,3558633.6666666665,1980
1,1,3315232.9999999977,1980
2,2,3217067.999999999,1980
3,3,3231863.333333333,1980
4,4,3135342.6666666665,1980
5,5,3169228.6666666684,1980
6,6,3118324.6666666646,1980
7,7,3249753.0000000014,1980
8,8,3325586.3333333363,1980
9,9,3724572.6666666674,1980
10,10,3736446.0,1980
11,11,3606403.0000000014,1980
12,12,3525535.666666665,1980
13,13,3626201.0000000005,1980
14,14,3743690.6666666633,1980
15,15,3998226.9999999967,1980
16,16,4166336.333333333,1980
17,17,4221478.0,1980
18,18,4245269.333333334,1980
19,19,4509881.000000002,1980
20,20,4437758.33333333,1980
21,21,4353040.666666667,1980
22,22,4309874.000000002,1980
23,23,4286139.333333333,1980
24,24,4213175.33333333,1980
25,25,4156661.6666666656,1980
26,26,4038964.0000000005,1980
27,27,3974082.0000000023,1980
28,28,3738353.66666667,1980
29,29,3879002.6666666684,1980
30,30,3737846.6666666674,1980
31,31,3645360.9999999986,1980
32,32,3674155.333333336,1980
33,33,3812498.666666669,1980
34,34,2963222.3333333354,1980
35,35,2904808.0,1980
36,36,2902595.3333333316,1980
37,37,3049473.9999999977,1980
38,38,2656355.999999999,1980
39,39,2601691.000000001,1980
40,40,2494777.3333333335,1980
41,41,2374573.3333333316,1980
42,42,2352300.999999998,1980
43,43,2265719.3333333344,1980
44,44,2259785.3333333326,1980
45,45,2231383.333333334,1980
46,46,2178315.666666665,1980
47,47,2210088.333333333,1980
48,48,2147792.333333332,1980
49,49,2305466.000000001,1980
50,50,2342978.3333333344,1980
51,51,2291596.3333333326,1980
52,52,2345553.999999998,1980
53,53,2348718.666666667,1980
54,54,2365942.666666666,1980
55,55,2368604.999999999,1980
56,56,2338381.3333333354,1980
57,57,2326788.0000000005,1980
58,58,2301233.6666666674,1980
59,59,2275770.6666666684,1980
60,60,2182959.333333332,1980
61,61,2083340.6666666667,1980
62,62,2001077.0,1980
63,63,1951729.333333332,1980
64,64,1922921.9999999998,1980
65,65,1903480.0000000014,1980
66,66,1818901.6666666665,1980
67,67,1770106.333333334,1980
68,68,1685900.0000000012,1980
69,69,1630554.6666666663,1980
70,70,1526299.3333333323,1980
71,71,1448699.3333333342,1980
72,72,1378726.3333333323,1980
73,73,1270355.3333333333,1980
74,74,1217215.0000000002,1980
75,75,1125656.3333333337,1980
76,76,1042433.6666666673,1980
77,77,962680.333333333,1980
78,78,886067.3333333337,1980
79,79,813271.6666666669,1980
80,80,727927.0000000001,1980
81,81,644972.6666666666,1980
82,82,570705.9999999997,1980
83,83,531635.6666666669,1980
84,84,480403.3333333333,1980
85,85,419523.0000000003,1980
86,86,367894.666666667,1980
87,87,314484.00000000023,1980
88,88,262659.0000000002,1980
89,89,215593.66666666654,1980
90,90,173245.66666666654,1980
91,91,136901.00000000003,1980
92,92,106143.00000000001,1980
93,93,80596.33333333333,1980
94,94,59944.99999999998,1980
95,95,43356.99999999996,1980
96,96,30583.666666666657,1980
97,97,21065.333333333336,1980
98,98,14202.666666666662,1980
99,99,9638.33333333334,1980
100,100,4185.5945897497595,1980
0,0,3604688.2500000005,1981
1,1,3424987.499999999,1981
2,2,3294647.999999997,1981
3,3,3273039.749999999,1981
4,4,3243084.749999998,1981
5,5,3138862.5,1981
6,6,3172405.499999999,1981
7,7,3177913.2500000014,1981
8,8,3157896.5000000023,1981
9,9,3474860.5000000005,1981
10,10,3800428.000000002,1981
11,11,3684298.000000002,1981
12,12,3590565.499999998,1981
13,13,3559078.7500000014,1981
14,14,3657907.75,1981
15,15,3799821.4999999977,1981
16,16,4032305.499999997,1981
17,17,4175966.750000003,1981
18,18,4187988.5000000014,1981
19,19,4463225.749999998,1981
20,20,4488545.750000002,1981
21,21,4366137.999999996,1981
22,22,4315651.749999998,1981
23,23,4322177.500000002,1981
24,24,4332288.249999996,1981
25,25,4227929.999999997,1981
26,26,4129963.7500000005,1981
27,27,4066377.5000000005,1981
28,28,3815917.499999997,1981
29,29,4011259.5000000014,1981
30,30,3829342.749999997,1981
31,31,3660271.749999997,1981
32,32,3667669.9999999986,1981
33,33,3667517.2500000033,1981
34,34,3810737.4999999967,1981
35,35,2911927.000000002,1981
36,36,2868268.000000002,1981
37,37,2941986.4999999977,1981
38,38,2935263.0000000014,1981
39,39,2759074.9999999986,1981
40,40,2588730.9999999986,1981
41,41,2392460.7500000005,1981
42,42,2389014.7500000005,1981
43,43,2356327.500000001,1981
44,44,2276232.999999999,1981
45,45,2223726.749999999,1981
46,46,2266342.7500000005,1981
47,47,2197431.2500000014,1981
48,48,2089214.749999999,1981
49,49,2246446.500000001,1981
50,50,2314117.749999999,1981
51,51,2274573.500000002,1981
52,52,2290981.250000002,1981
53,53,2363832.499999999,1981
54,54,2367225.750000001,1981
55,55,2305042.499999999,1981
56,56,2344065.249999998,1981
57,57,2368784.5000000014,1981
58,58,2228392.4999999995,1981
59,59,2318995.749999998,1981
60,60,2257328.750000001,1981
61,61,2122561.4999999986,1981
62,62,1988724.2499999998,1981
63,63,1999307.2499999995,1981
64,64,1963050.9999999988,1981
65,65,1903917.7499999984,1981
66,66,1828963.7500000014,1981
67,67,1789326.749999999,1981
68,68,1706261.7499999998,1981
69,69,1659314.499999999,1981
70,70,1554716.9999999993,1981
71,71,1477347.9999999988,1981
72,72,1401552.2499999993,1981
73,73,1296571.7500000005,1981
74,74,1244377.5000000005,1981
75,75,1153694.500000001,1981
76,76,1067690.25,1981
77,77,986315.7500000006,1981
78,78,904914.2499999994,1981
79,79,830519.0000000007,1981
80,80,742352.2499999997,1981
81,81,658994.7499999995,1981
82,82,583980.0000000005,1981
83,83,541042.7500000003,1981
84,84,489408.4999999999,1981
85,85,420437.49999999965,1981
86,86,371769.24999999977,1981
87,87,321791.49999999994,1981
88,88,270105.2500000002,1981
89,89,225727.25000000015,1981
90,90,180159.25000000012,1981
91,91,142905.0000000001,1981
92,92,111625.50000000001,1981
93,93,85945.74999999996,1981
94,94,64555.74999999998,1981
95,95,46529.99999999999,1981
96,96,33054.999999999985,1981
97,97,23079.000000000015,1981
98,98,15548.999999999989,1981
99,99,10317.499999999995,1981
100,100,4452.919209364088,1981
0,0,3631563.4999999967,1982
1,1,3485287.499999997,1982
2,2,3425514.249999999,1982
3,3,3341687.9999999995,1982
4,4,3309081.0000000014,1982
5,5,3243385.000000001,1982
6,6,3143446.25,1982
7,7,3222587.4999999986,1982
8,8,3070827.9999999977,1982
9,9,3272453.499999997,1982
10,10,3537550.75,1982
11,11,3757242.249999999,1982
12,12,3676082.749999999,1982
13,13,3615757.9999999986,1982
14,14,3580663.0000000005,1982
15,15,3689645.0,1982
16,16,3803140.0000000014,1982
17,17,4044388.5000000033,1982
18,18,4136936.999999997,1982
19,19,4395157.25,1982
20,20,4451836.749999998,1982
21,21,4414815.999999998,1982
22,22,4330317.249999996,1982
23,23,4320691.500000003,1982
24,24,4386993.500000003,1982
25,25,4356767.500000001,1982
26,26,4206570.499999997,1982
27,27,4170880.9999999963,1982
28,28,3904231.499999999,1982
29,29,4109278.499999997,1982
